Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Number of Instance,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N631HC,IHC Health Services,04/16/2026,1850.80,6512,72 0100,Engine 1,1764.80,0.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,4,,,1944.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N631HC,IHC Health Services,04/16/2026,1850.80,6512,72 0100,Engine 1,1764.80,0.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,,,,,,,,,40.00,,,,,,,,,,5,,,1984.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 1027,Engine 1,2935.00,0.00,,,INSPECTION,,,,NO. 1 ENGINE - PERFORMANCE RECOVERY WASH,,,,,,,,01/29/2026,2841.70,,,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,,3041.70,,,,,,,,,,,,106.70,,,,,,,,No,10+ Days,,06/29/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 1027,Engine 1,2935.00,0.00,,,INSPECTION,,,,NO. 1 ENGINE - PERFORMANCE RECOVERY WASH,,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3041.70,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,BT 109SP-108,Airframe,6605.90,,22168,,SB,,,AD/SB,FIRE EXTINGUISHER BOTTLE P/N 27300-1,,,,,,,"FIRE EXTINGUISHER BOTTLE P/N 27300-1 was inspected IAW 109SP-108 dated December 15, 2016. No defects were noted at this time. NEXT DUE ATT 4879.1",03/11/2026,6512.60,21805,,,,12,200.00,,,,,,,,,,,03/31/2027,,6712.60,,,,,,,,2,,11,,106.70,,,,,,,,No,10+ Days,,06/29/2026,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,BT 109SP-108,Airframe,6605.90,,22168,,SB,,,AD/SB,FIRE EXTINGUISHER BOTTLE P/N 27300-1,,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,6712.60,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,AD 2020-20-02 AMD 39-21258,Airframe,6605.90,,22168,,AD,,,,FIRE BOTTLES INSPECT FOR CRACKING AT FITTING  EFFECTIVE DATE  03 NOVEMBER 2020. IAW PART (e)(1) AND  109SP-108. RECURRING 200 FLIGHT HOURS,,,,,,,C/W  200HR FIRE BOTTLES INSPECT FOR CRACKING AT FITTING  EFFECTIVE DATE  03 NOVEMBER 2020. IAW AD 2020-20-02 AMD 39-21258  PART (e)(1) AND  109SP-108. No defects noted. Next due ACTT:1896.7,03/11/2026,6512.60,21805,,,,,200.00,,,,,,,,,,,,,6712.60,,,,,,,,,,,,106.70,,,,,,,,No,10+ Days,,06/29/2026,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,AD 2020-20-02 AMD 39-21258,Airframe,6605.90,,22168,,AD,,,,FIRE BOTTLES INSPECT FOR CRACKING AT FITTING  EFFECTIVE DATE  03 NOVEMBER 2020. IAW PART (e)(1) AND  109SP-108. RECURRING 200 FLIGHT HOURS,,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,6712.60,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,25,Airframe,3410.00,,11378,92.00,INSPECTION,,,,STC- INSTALLATION OF NIGHT VISION GOGGLE (NVG) COMPATIBLE LIGHTING SYSTEM FOR NVG OPERATION,,,,,,,IAW  337 Dated 9 Oct 2014 & Doc. AAC-ENG-11-018 ICA  for NVG,06/17/2025,3030.90,9932,,92.00,0,12,,0,0.00,0.00,,,,,,,,06/30/2026,,,,,,,,,,1,,2,,,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,25,Airframe,3410.00,,11378,92.00,INSPECTION,,,,STC- INSTALLATION OF NIGHT VISION GOGGLE (NVG) COMPATIBLE LIGHTING SYSTEM FOR NVG OPERATION,,,,,,,,,,,,,,12,,,,,,,,,,,1,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,25 60.02,Airframe,3410.00,,11378,92.00,INSPECTION,,AIRWORTHINESS,,LIFE VEST 2 YEAR INSPECTION-PERFORMED BY SWITLIK,,,,,,,,06/28/2024,2663.60,8615,,92.00,0,24,,0,0.00,0.00,0,0,,0,0.00,0.00,,06/30/2026,,,,,,,,,,1,,2,,,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,25 60.02,Airframe,3410.00,,11378,92.00,INSPECTION,,AIRWORTHINESS,,LIFE VEST 2 YEAR INSPECTION-PERFORMED BY SWITLIK,,,,,,,,,,,,,,24,,,,,,,,,,,1,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N631HC,IHC Health Services,04/16/2026,1850.80,6512,26 90.1[93/94],Airframe,1850.80,,6512,,INSPECTION,,RII,Fire Bottle,(RII) LH ENGINE COMPARTMENT FIRE EXTINGUISHING SYSTEM - DO OPERATION TEST,,,,,,,"Bottle SN 2435 M/D 07/2015, Installed New 11-10-2015 at 1791.1 
[2 MOS WINDOW]",06/06/2025,1829.90,6508,,,0,12,,0,0.00,0.00,2,,,,,,,06/30/2026,,,,,,,,,,1,,2,,,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,RII,
N631HC,IHC Health Services,04/16/2026,1850.80,6512,26 90.1[93/94],Airframe,1850.80,,6512,,INSPECTION,,RII,Fire Bottle,(RII) LH ENGINE COMPARTMENT FIRE EXTINGUISHING SYSTEM - DO OPERATION TEST,,,,,,,,,,,,,,12,,,,,,,,,,,1,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N631HC,IHC Health Services,04/16/2026,1850.80,6512,26 90.2[93/94],Airframe,1850.80,,6512,,INSPECTION,,RII,FireBottle,(RII) RH ENGINE COMPARTMENT FIRE EXTINGUISHING SYSTEM - DO OPERATION TEST,,,,,,,[2 MOS WINDOW],06/06/2025,1829.90,6508,,,0,12,,0,0.00,0.00,2,,,,,,,06/30/2026,,,,,,,,,,1,,2,,,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,RII,
N631HC,IHC Health Services,04/16/2026,1850.80,6512,26 90.2[93/94],Airframe,1850.80,,6512,,INSPECTION,,RII,FireBottle,(RII) RH ENGINE COMPARTMENT FIRE EXTINGUISHING SYSTEM - DO OPERATION TEST,,,,,,,,,,,,,,12,,,,,,,,,,,1,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N631HC,IHC Health Services,04/16/2026,1850.80,6512,31 DT31-01,Airframe,1850.80,,6512,,INSPECTION,,,,"24 MONTH REPLACEMENT OF DIGITAL PILOT/CO-PILOT CLOCK BATTERY ""AAA"" SIZE AKALINE BATTERY COMMERCIAL AVAILABLE",,,,,,,"Digital clock 109-0740L42-101 battery ""AAA"" or 2/3 ""AA"" size alkaline battery commercial available",06/06/2024,,,,,0,24,,0,0.00,0.00,0,0,,0,0.00,0.00,,06/30/2026,,,,,,,,,,1,,2,,,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N631HC,IHC Health Services,04/16/2026,1850.80,6512,31 DT31-01,Airframe,1850.80,,6512,,INSPECTION,,,,"24 MONTH REPLACEMENT OF DIGITAL PILOT/CO-PILOT CLOCK BATTERY ""AAA"" SIZE AKALINE BATTERY COMMERCIAL AVAILABLE",,,,,,,,,,,,,,24,,,,,,,,,,,1,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N431HC,IHC Health Services,04/29/2026,2058.00,7177,71 1003,Airframe,2058.00,,7177,0.00,INSPECTION,,,,INLET BARRIER FILTER VISUAL INSPECTION,,,,,,,,06/18/2025,1588.70,5535,,,0,12,,0,,0.00,0,12,,0,,0.00,,06/30/2026,,,,,,,,,,1,,2,,,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,ICA,
N431HC,IHC Health Services,04/29/2026,2058.00,7177,71 1003,Airframe,2058.00,,7177,0.00,INSPECTION,,,,INLET BARRIER FILTER VISUAL INSPECTION,,,,,,,,,,,,,,12,,,,,,,,,,,1,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,71 1003,Airframe,6605.90,,22168,,INSPECTION,,,,INLET BARRIER FILTER VISUAL INSPECTION,,,,,,,Completed IAW Donaldson AFS-AA109-IBF-ICA Rev. C Dated 27 November 2020 Instructions. No Discrepancies Noted at this Time.,06/25/2025,6201.70,20817,,,0,12,,0,0.00,0.00,,12,,,,,,06/30/2026,,,,,,,,,,1,,2,,,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,ICA,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,71 1003,Airframe,6605.90,,22168,,INSPECTION,,,,INLET BARRIER FILTER VISUAL INSPECTION,,,,,,,,,,,,,,12,,,,,,,,,,,1,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,71 1005,Airframe,6605.90,,22168,,INSPECTION,,,,INLET BARRIER SYSTEMS AND ELECTRICAL FUNCTIONAL CHECKS,,,,,,,Completed IAW Donaldson AFS-AA109-IBF-ICA Rev. C Dated 27 November 2020 Instructions. No Discrepancies Noted at this Time.,06/25/2025,6201.70,20817,,,0,12,,0,0.00,0.00,,12,,,,,,06/30/2026,,,,,,,,,,1,,2,,,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,ICA,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,71 1005,Airframe,6605.90,,22168,,INSPECTION,,,,INLET BARRIER SYSTEMS AND ELECTRICAL FUNCTIONAL CHECKS,,,,,,,,,,,,,,12,,,,,,,,,,,1,06/30/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,05 1010,Airframe,7034.80,,26089,,INSPECTION,,,,400 HOUR INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-A-05-44-00-03A-00,,,,,,"[30 HOUR WINDOW]
C/W 400 HOUR Airframe Insp. Determined serviceable at this time. IAW AW109SP IETP AMPI CH 5",07/31/2025,6742.90,25397,,,0,0,400.00,0,0.00,0.00,,,30.00,,,,,,,7142.90,,,,,,,,,,,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,05 1010,Airframe,7034.80,,26089,,INSPECTION,,,,400 HOUR INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-A-05-44-00-03A-00,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,21 CM21-06,Airframe,7034.80,,26089,,INSPECTION,,,,ENVIRONMENTAL CONTROL - OPS CHECK TO ENSURE SOVS ARE AUTOMATICALLY CLOSED IN EVENT OF OEI - [CMR 21-06],,,,,,,,07/31/2025,6742.90,25397,,,0,0,400.00,0,0.00,0.00,,,,,,,,,,7142.90,,,,,,,,,,,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,21 CM21-06,Airframe,7034.80,,26089,,INSPECTION,,,,ENVIRONMENTAL CONTROL - OPS CHECK TO ENSURE SOVS ARE AUTOMATICALLY CLOSED IN EVENT OF OEI - [CMR 21-06],,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,23 CM23-01,Airframe,7034.80,,26089,,INSPECTION,,,,COMMUNICATION - OPS CHECK OF RTU 1 RADIO TUNING CAPABILITY - [CMR 23-01],,,,,,,,07/30/2025,6742.90,25397,,,0,0,400.00,0,0.00,0.00,,,,,,,,,,7142.90,,,,,,,,,,,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,23 CM23-01,Airframe,7034.80,,26089,,INSPECTION,,,,COMMUNICATION - OPS CHECK OF RTU 1 RADIO TUNING CAPABILITY - [CMR 23-01],,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,24 CM24-01,Airframe,7034.80,,26089,,INSPECTION,,,,ELECTRICAL POWER - OPS CHECK OF CONNECTION BETWEEN EMERGENCY BUS 1 AND ESSENTIAL BUS 1 FOR DORMANT OPEN CIRCUIT FAILURE - CERTIFICATION MAINTENANCE REQUIREMENTS [24-01],,,,,,,Completed insp. No circuit failures detected. Determined serviceable at this time. Ref AW109SP AMPI (FAA) CH 4-30,07/30/2025,6742.90,25397,,,0,0,400.00,0,0.00,0.00,,,,,,,,,,7142.90,,,,,,,,,,,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,24 CM24-01,Airframe,7034.80,,26089,,INSPECTION,,,,ELECTRICAL POWER - OPS CHECK OF CONNECTION BETWEEN EMERGENCY BUS 1 AND ESSENTIAL BUS 1 FOR DORMANT OPEN CIRCUIT FAILURE - CERTIFICATION MAINTENANCE REQUIREMENTS [24-01],,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,24 CM24-02,Airframe,7034.80,,26089,,INSPECTION,,,,ELECTRICAL POWER - OPS CHECK OF CONNECTION BETWEEN EMERGENCY BUS 2 AND ESSENTIAL BUS 2 FOR DORMANT OPEN CIRCUIT FAILURE - CERTIFICATION MAINTENANCE REQUIREMENTS [24-02],,,,,,,Completed insp. No circuit failures detected. Determined serviceable at this time. Ref AW109SP AMPI (FAA) CH 4-30,07/30/2025,6742.90,25397,,,0,0,400.00,0,0.00,0.00,,,,,,,,,,7142.90,,,,,,,,,,,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,24 CM24-02,Airframe,7034.80,,26089,,INSPECTION,,,,ELECTRICAL POWER - OPS CHECK OF CONNECTION BETWEEN EMERGENCY BUS 2 AND ESSENTIAL BUS 2 FOR DORMANT OPEN CIRCUIT FAILURE - CERTIFICATION MAINTENANCE REQUIREMENTS [24-02],,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,24 CM24-03,Airframe,7034.80,,26089,,INSPECTION,,,,ELECTRICAL POWER - OPS CHECK OF CONNECTION BETWEEN ESSENTIAL BUS1 AND ESSENTIAL BUS2 FOR DORMANT OPEN CIRCUIT FAILURE - CERTIFICATION MAINTENANCE REQUIREMENTS [24-03],,,,,,,Completed insp. No circuit failures detected. Determined serviceable at this time. Ref AW109SP AMPI (FAA) CH 4-30,07/30/2025,6742.90,25397,,,0,0,400.00,0,0.00,0.00,,,,,,,,,,7142.90,,,,,,,,,,,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,24 CM24-03,Airframe,7034.80,,26089,,INSPECTION,,,,ELECTRICAL POWER - OPS CHECK OF CONNECTION BETWEEN ESSENTIAL BUS1 AND ESSENTIAL BUS2 FOR DORMANT OPEN CIRCUIT FAILURE - CERTIFICATION MAINTENANCE REQUIREMENTS [24-03],,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,24 CM24-08,Airframe,7034.80,,26089,,INSPECTION,,,,ELECTRICAL POWER - OC TO BUS FEEDER CIRCUIT BREAKERS FOR DORMANT FAILURES - CERTIFICATION MAINTENANCE REQUIREMENTS [24-08],,,,,,,,07/30/2025,6742.90,25397,,,0,0,400.00,0,0.00,0.00,,,,,,,,,,7142.90,,,,,,,,,,,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,24 CM24-08,Airframe,7034.80,,26089,,INSPECTION,,,,ELECTRICAL POWER - OC TO BUS FEEDER CIRCUIT BREAKERS FOR DORMANT FAILURES - CERTIFICATION MAINTENANCE REQUIREMENTS [24-08],,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,25 92[414],Airframe,7034.80,,26089,,INSPECTION,,,,"WIRE STRIKE PROTECTION SYSTEM [OPT] - UPPER & NOSE CUTTERS - EXAMINE FOR CONDITION, CORROSION, DISTORTION AND DEFECTIVE AND MISSING RIVETS",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],07/30/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,2,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,25 92[414],Airframe,7034.80,,26089,,INSPECTION,,,,"WIRE STRIKE PROTECTION SYSTEM [OPT] - UPPER & NOSE CUTTERS - EXAMINE FOR CONDITION, CORROSION, DISTORTION AND DEFECTIVE AND MISSING RIVETS",,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,28 DT28-01.1,Airframe,7034.80,,26089,,PART,None,RII,,(RII) FUEL FILTER ELEMENT - DISCARD [28-01] - #1,,1743645-02,No Lot Number,,,,,07/29/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,2,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,RII,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,28 DT28-01.1,Airframe,7034.80,,26089,,PART,None,RII,,(RII) FUEL FILTER ELEMENT - DISCARD [28-01] - #1,,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,28 DT28-01.2,Airframe,7034.80,,26089,,PART,None,RII,,(RII) FUEL FILTER ELEMENT - DISCARD [28-01] - #2,,1743645-02,No Lot Number,,,,,07/29/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,2,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,RII,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,28 DT28-01.2,Airframe,7034.80,,26089,,PART,None,RII,,(RII) FUEL FILTER ELEMENT - DISCARD [28-01] - #2,,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,29 01[126/127],Airframe,7034.80,,26089,,INSPECTION,,,,UTILITY HYDRAULIC SYSTEM ACCUMULATORS (2 OFF) (NOTE 2) - FILL WITH NITROGEN - SERVICING [29-01],0B-A-12-20-03-00A-214A-A 0B-A-12-20-04-00A-214A-A,,,,,,"FOR RETRACTABLE LANDING GEAR ONLY. FOR FIXED LANDING GEAR, REFER TO 0B-B-05-70-27-00A-000A-A
[30 HOUR WINDOW] [3 MOS WINDOW]",07/31/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,3,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,29 01[126/127],Airframe,7034.80,,26089,,INSPECTION,,,,UTILITY HYDRAULIC SYSTEM ACCUMULATORS (2 OFF) (NOTE 2) - FILL WITH NITROGEN - SERVICING [29-01],0B-A-12-20-03-00A-214A-A 0B-A-12-20-04-00A-214A-A,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 01[143],Airframe,7034.80,,26089,,INSPECTION,,,,MAIN LANDING GEAR STRUT TORQUE LINKS - GREASE - SERVICING [32-01],,,,,,,[30 HOUR WINDOW] [3 MOS WINDOW],07/31/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,3,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 01[143],Airframe,7034.80,,26089,,INSPECTION,,,,MAIN LANDING GEAR STRUT TORQUE LINKS - GREASE - SERVICING [32-01],,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 03[160],Airframe,7034.80,,26089,,INSPECTION,,RII,,"(RII) MLG COMPARTMENT & EXTENSION ACTUATORS (ACTUATOR REMOVAL REQUIRED) - DO A CHECK FOR CONDITION, SECURITY, LEAKS, CLEANLINESS & CORROSION - SPECIAL INSPECTION [32-03]",,,,,,,N/A BY P/N INSTALLED,07/31/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,2,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,RII,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 03[160],Airframe,7034.80,,26089,,INSPECTION,,RII,,"(RII) MLG COMPARTMENT & EXTENSION ACTUATORS (ACTUATOR REMOVAL REQUIRED) - DO A CHECK FOR CONDITION, SECURITY, LEAKS, CLEANLINESS & CORROSION - SPECIAL INSPECTION [32-03]",,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 03a[145/146],Airframe,7034.80,,26089,,INSPECTION,,,,MAIN LANDING GEAR STRUTS (2 OFF) - FILL WITH NITROGEN - SERVICING [32-03],,,,,,,[30 HOUR WINDOW] [3 MOS WINDOW],07/31/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,3,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 03a[145/146],Airframe,7034.80,,26089,,INSPECTION,,,,MAIN LANDING GEAR STRUTS (2 OFF) - FILL WITH NITROGEN - SERVICING [32-03],,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 04,Airframe,7034.80,,26089,,INSPECTION,,,,"MAIN LANDING GEAR (HELICOPTER ON JACKS) - EXAMINE FOR UNUSUAL PLAY, CONDITION, CRACKS, DISTORTION, CORROSION AND SECURITY - SPECIAL INSPECTION [32-04]",0B-A32-11-00-00A-281A-A,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],07/31/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,2,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 04,Airframe,7034.80,,26089,,INSPECTION,,,,"MAIN LANDING GEAR (HELICOPTER ON JACKS) - EXAMINE FOR UNUSUAL PLAY, CONDITION, CRACKS, DISTORTION, CORROSION AND SECURITY - SPECIAL INSPECTION [32-04]",0B-A32-11-00-00A-281A-A,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 05,Airframe,7034.80,,26089,,INSPECTION,,,,MAIN LANDING GEAR SHOCK ABSORBER - DO A DIMENSIONAL CHECK OF SHOCK ABSORBER HEIGHT - SPECIAL INSPECTION [32-05],0B-A-32-10-00-00A-361A-A,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],07/31/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,2,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,32 05,Airframe,7034.80,,26089,,INSPECTION,,,,MAIN LANDING GEAR SHOCK ABSORBER - DO A DIMENSIONAL CHECK OF SHOCK ABSORBER HEIGHT - SPECIAL INSPECTION [32-05],0B-A-32-10-00-00A-361A-A,,,,,,,,,,,,,,400.00,,,,,,,,,,1,,,7142.90,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,52 01[170],Airframe,7034.80,,26089,,INSPECTION,,,,COCKPIT DOOR EMERGENCY RELEASE MECHANISMS - EXAMINE FOR CORRECT OPERATION - SPECIAL INSPECTION [52-01],,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],07/31/2025,6742.90,25397,,,0,12,400.00,0,0.00,0.00,2,,30.00,,,,,07/31/2026,,7142.90,,,,,,,,2,,3,,108.10,,,,,,,,No,10+ Days,,06/30/2026,,,,,,,,,,,
